seed_percent,replication,num_seeds_used,num_seeds_found,expand_window,reached_in_window,reached_proportion
0.7000000000000001,13,8148,235,25,1301,0.25803252677508925
0.7000000000000001,14,8148,254,0,925,0.18345894486314954
0.7000000000000001,14,8148,254,1,1207,0.23938913129710432
0.7000000000000001,14,8148,254,2,1264,0.2506941689805633
0.7000000000000001,14,8148,254,3,1295,0.25684252280840936
0.7000000000000001,14,8148,254,5,1324,0.26259420864736216
0.7000000000000001,14,8148,254,9,1348,0.2673542245140817
0.7000000000000001,14,8148,254,15,1354,0.2685442284807616
0.7000000000000001,14,8148,254,25,1355,0.2687425624752082
0.7000000000000001,15,8148,278,0,841,0.1667988893296311
0.7000000000000001,15,8148,278,1,1088,0.2157873859579532
0.7000000000000001,15,8148,278,2,1153,0.22867909559698532
0.7000000000000001,15,8148,278,3,1188,0.23562078540261802
0.7000000000000001,15,8148,278,5,1219,0.24176913923046411
0.7000000000000001,15,8148,278,9,1237,0.24533915113050378
0.7000000000000001,15,8148,278,15,1239,0.24573581911939707
0.7000000000000001,15,8148,278,25,1240,0.2459341531138437
0.7000000000000001,16,8148,319,0,1045,0.20725902419674733
0.7000000000000001,16,8148,319,1,1332,0.2641808806029353
0.7000000000000001,16,8148,319,2,1391,0.2758825862752876
0.7000000000000001,16,8148,319,3,1434,0.28441094803649347
0.7000000000000001,16,8148,319,5,1473,0.29214597381991275
0.7000000000000001,16,8148,319,9,1490,0.29551765172550576
0.7000000000000001,16,8148,319,15,1497,0.2969059896866323
0.7000000000000001,16,8148,319,25,1498,0.2971043236810789
0.7000000000000001,17,8148,249,0,894,0.17731059103530344
0.7000000000000001,17,8148,249,1,1142,0.22649742165807218
0.7000000000000001,17,8148,249,2,1190,0.2360174533915113
0.7000000000000001,17,8148,249,3,1223,0.2425624752082507
0.7000000000000001,17,8148,249,5,1263,0.2504958349861166
0.7000000000000001,17,8148,249,9,1281,0.2540658468861563
0.7000000000000001,17,8148,249,15,1288,0.25545418484728283
0.7000000000000001,17,8148,249,25,1289,0.25565251884172946
0.7000000000000001,18,8148,325,0,979,0.19416898056326853
0.7000000000000001,18,8148,325,1,1246,0.2471241570805236
0.7000000000000001,18,8148,325,2,1313,0.26041253470844905
0.7000000000000001,18,8148,325,3,1351,0.26794922649742164
0.7000000000000001,18,8148,325,5,1378,0.2733042443474812
0.7000000000000001,18,8148,325,9,1396,0.2768742562475208
0.7000000000000001,18,8148,325,15,1398,0.27727092423641414
0.7000000000000001,18,8148,325,25,1399,0.27746925823086077
0.7000000000000001,19,8148,316,0,1039,0.20606902023006743
0.7000000000000001,19,8148,316,1,1345,0.26675922253074175
0.7000000000000001,19,8148,316,2,1421,0.28183260610868704
0.7000000000000001,19,8148,316,3,1458,0.289170963903213
0.7000000000000001,19,8148,316,5,1490,0.29551765172550576
0.7000000000000001,19,8148,316,9,1513,0.30007933359777866
0.7000000000000001,19,8148,316,15,1520,0.3014676715589052
0.7000000000000001,19,8148,316,25,1521,0.3016660055533518
0.7000000000000001,20,8148,285,0,933,0.18504561681872272
0.7000000000000001,20,8148,285,1,1193,0.23661245537485126
0.7000000000000001,20,8148,285,2,1247,0.24732249107497026
0.7000000000000001,20,8148,285,3,1283,0.25446251487504956
0.7000000000000001,20,8148,285,5,1324,0.26259420864736216
0.7000000000000001,20,8148,285,9,1343,0.2663625545418485
0.7000000000000001,20,8148,285,15,1349,0.2675525585085284
0.7000000000000001,20,8148,285,25,1350,0.267750892502975
0.7000000000000001,21,8148,299,0,974,0.1931773105910353
0.7000000000000001,21,8148,299,1,1225,0.24295914319714398
0.7000000000000001,21,8148,299,2,1282,0.25426418088060293
0.7000000000000001,21,8148,299,3,1311,0.26001586671955573
0.7000000000000001,21,8148,299,5,1347,0.26715589051963506
0.7000000000000001,21,8148,299,9,1362,0.2701309004363348
0.7000000000000001,21,8148,299,15,1368,0.27132090440301465
0.7000000000000001,21,8148,299,25,1368,0.27132090440301465
0.7000000000000001,22,8148,325,0,1069,0.2120190400634669
0.7000000000000001,22,8148,325,1,1351,0.26794922649742164
0.7000000000000001,22,8148,325,2,1431,0.2838159460531535
0.7000000000000001,22,8148,325,3,1461,0.28976596588655296
0.7000000000000001,22,8148,325,5,1505,0.29849266164220545
0.7000000000000001,22,8148,325,9,1531,0.3036493454978183
0.7000000000000001,22,8148,325,15,1538,0.3050376834589449
0.7000000000000001,22,8148,325,25,1539,0.3052360174533915
0.7000000000000001,23,8148,318,0,1017,0.20170567235224118
0.7000000000000001,23,8148,318,1,1298,0.2574375247917493
0.7000000000000001,23,8148,318,2,1374,0.27251090836969455
0.7000000000000001,23,8148,318,3,1411,0.27984926616422057
0.7000000000000001,23,8148,318,5,1444,0.28639428798095995
0.7000000000000001,23,8148,318,9,1463,0.2901626338754463
0.7000000000000001,23,8148,318,15,1470,0.2915509718365728
0.7000000000000001,23,8148,318,25,1471,0.29174930583101943
0.7000000000000001,24,8148,305,0,974,0.1931773105910353
0.7000000000000001,24,8148,305,1,1242,0.24633082110273702
0.7000000000000001,24,8148,305,2,1324,0.26259420864736216
0.7000000000000001,24,8148,305,3,1361,0.2699325664418881
0.7000000000000001,24,8148,305,5,1393,0.2762792542641809
0.7000000000000001,24,8148,305,9,1403,0.27826259420864735
0.7000000000000001,24,8148,305,15,1404,0.27846092820309404
0.7000000000000001,24,8148,305,25,1404,0.27846092820309404
0.7000000000000001,25,8148,265,0,892,0.17691392304641015
0.7000000000000001,25,8148,265,1,1159,0.22986909956366522
0.7000000000000001,25,8148,265,2,1230,0.24395081316937722
0.7000000000000001,25,8148,265,3,1287,0.2552558508528362
0.7000000000000001,25,8148,265,5,1312,0.26021420071400236
0.7000000000000001,25,8148,265,9,1331,0.2639825466084887
0.7000000000000001,25,8148,265,15,1338,0.2653708845696152
0.7000000000000001,25,8148,265,25,1339,0.2655692185640619
0.7500000000000001,1,8730,318,0,992,0.19674732249107496
0.7500000000000001,1,8730,318,1,1272,0.25228084093613645
0.7500000000000001,1,8730,318,2,1351,0.26794922649742164
0.7500000000000001,1,8730,318,3,1391,0.2758825862752876
0.7500000000000001,1,8730,318,5,1422,0.2820309401031337
0.7500000000000001,1,8730,318,9,1443,0.28619595398651326
0.7500000000000001,1,8730,318,15,1445,0.2865926219754066
0.7500000000000001,1,8730,318,25,1446,0.2867909559698532
0.7500000000000001,2,8730,368,0,1156,0.22927409758032527
0.7500000000000001,2,8730,368,1,1456,0.2887742959143197
0.7500000000000001,2,8730,368,2,1526,0.3026576755255851
0.7500000000000001,2,8730,368,3,1569,0.31118603728679095
0.7500000000000001,2,8730,368,5,1605,0.3183260610868703
0.7500000000000001,2,8730,368,9,1618,0.3209044030146767
0.7500000000000001,2,8730,368,15,1625,0.32229274097580324
0.7500000000000001,2,8730,368,25,1626,0.3224910749702499
0.7500000000000001,3,8730,374,0,1141,0.22629908766362555
0.7500000000000001,3,8730,374,1,1444,0.28639428798095995
0.7500000000000001,3,8730,374,2,1535,0.30444268147560494
0.7500000000000001,3,8730,374,3,1579,0.31316937723125743
0.7500000000000001,3,8730,374,5,1619,0.32110273700912334
0.7500000000000001,3,8730,374,9,1638,0.32487108290360966
0.7500000000000001,3,8730,374,15,1645,0.3262594208647362
0.7500000000000001,3,8730,374,25,1646,0.3264577548591829
0.7500000000000001,4,8730,329,0,1068,0.21182070606902023
0.7500000000000001,4,8730,329,1,1416,0.2808409361364538
0.7500000000000001,4,8730,329,2,1510,0.2994843316144387
0.7500000000000001,4,8730,329,3,1553,0.3080126933756446
0.7500000000000001,4,8730,329,5,1593,0.3159460531535105
0.7500000000000001,4,8730,329,9,1616,0.32050773502578345
0.7500000000000001,4,8730,329,15,1623,0.32189607298691
0.7500000000000001,4,8730,329,25,1624,0.3220944069813566
0.7500000000000001,5,8730,297,0,956,0.18960729869099563
0.7500000000000001,5,8730,297,1,1195,0.23700912336374455
0.7500000000000001,5,8730,297,2,1265,0.2508925029750099
0.7500000000000001,5,8730,297,3,1295,0.25684252280840936
0.7500000000000001,5,8730,297,5,1336,0.26497421658072196
0.7500000000000001,5,8730,297,9,1358,0.2693375644585482
0.7500000000000001,5,8730,297,15,1364,0.27052756842522807
0.7500000000000001,5,8730,297,25,1365,0.27072590241967476
0.7500000000000001,6,8730,351,0,1108,0.21975406584688614
0.7500000000000001,6,8730,351,1,1397,0.27707259024196745
0.7500000000000001,6,8730,351,2,1483,0.29412931376437923
0.7500000000000001,6,8730,351,3,1525,0.30245934153113846
0.7500000000000001,6,8730,351,5,1564,0.31019436731455774
0.7500000000000001,6,8730,351,9,1583,0.313962713209044
0.7500000000000001,6,8730,351,15,1590,0.3153510511701706
0.7500000000000001,6,8730,351,25,1591,0.3155493851646172
0.7500000000000001,7,8730,249,0,825,0.16362554541848473
0.7500000000000001,7,8730,249,1,1091,0.21638238794129314
0.7500000000000001,7,8730,249,2,1190,0.2360174533915113
0.7500000000000001,7,8730,249,3,1223,0.2425624752082507
0.7500000000000001,7,8730,249,5,1253,0.24851249504165013
0.7500000000000001,7,8730,249,9,1262,0.25029750099167
0.7500000000000001,7,8730,249,15,1263,0.2504958349861166
0.7500000000000001,7,8730,249,25,1264,0.2506941689805633
0.7500000000000001,8,8730,295,0,952,0.18881396271320905
0.7500000000000001,8,8730,295,1,1233,0.24454581515271717
0.7500000000000001,8,8730,295,2,1313,0.26041253470844905
0.7500000000000001,8,8730,295,3,1348,0.2673542245140817
0.7500000000000001,8,8730,295,5,1385,0.2746925823086077
0.7500000000000001,8,8730,295,9,1404,0.27846092820309404
0.7500000000000001,8,8730,295,15,1410,0.2796509321697739
0.7500000000000001,8,8730,295,25,1411,0.27984926616422057
0.7500000000000001,9,8730,289,0,981,0.19456564855216185
0.7500000000000001,9,8730,289,1,1267,0.2512891709639032
0.7500000000000001,9,8730,289,2,1358,0.2693375644585482
0.7500000000000001,9,8730,289,3,1386,0.27489091630305434
0.7500000000000001,9,8730,289,5,1416,0.2808409361364538
0.7500000000000001,9,8730,289,9,1440,0.28560095200317337
0.7500000000000001,9,8730,289,15,1447,0.2869892899642999
0.7500000000000001,9,8730,289,25,1448,0.28718762395874653
0.7500000000000001,10,8730,326,0,990,0.19635065450218167
0.7500000000000001,10,8730,326,1,1250,0.2479174930583102
0.7500000000000001,10,8730,326,2,1342,0.2661642205474018
0.7500000000000001,10,8730,326,3,1369,0.27151923839746134
0.7500000000000001,10,8730,326,5,1399,0.27746925823086077
0.7500000000000001,10,8730,326,9,1415,0.28064260214200715
0.7500000000000001,10,8730,326,15,1422,0.2820309401031337
0.7500000000000001,10,8730,326,25,1423,0.2822292740975803
0.7500000000000001,11,8730,306,0,1041,0.20646568821896072
0.7500000000000001,11,8730,306,1,1361,0.2699325664418881
0.7500000000000001,11,8730,306,2,1431,0.2838159460531535
0.7500000000000001,11,8730,306,3,1470,0.2915509718365728
0.7500000000000001,11,8730,306,5,1504,0.2982943276477588
0.7500000000000001,11,8730,306,9,1526,0.3026576755255851
0.7500000000000001,11,8730,306,15,1532,0.303847679492265
0.7500000000000001,11,8730,306,25,1533,0.3040460134867116
0.7500000000000001,12,8730,333,0,1060,0.21023403411344704
0.7500000000000001,12,8730,333,1,1365,0.27072590241967476
0.7500000000000001,12,8730,333,2,1472,0.29194763982546607
0.7500000000000001,12,8730,333,3,1513,0.30007933359777866
0.7500000000000001,12,8730,333,5,1551,0.3076160253867513
0.7500000000000001,12,8730,333,9,1576,0.3125743752479175
0.7500000000000001,12,8730,333,15,1583,0.313962713209044
0.7500000000000001,12,8730,333,25,1584,0.3141610472034907
0.7500000000000001,13,8730,343,0,1121,0.22233240777469257
0.7500000000000001,13,8730,343,1,1457,0.2889726299087664
0.7500000000000001,13,8730,343,2,1549,0.307219357397858
0.7500000000000001,13,8730,343,3,1593,0.3159460531535105
0.7500000000000001,13,8730,343,5,1628,0.3228877429591432
0.7500000000000001,13,8730,343,9,1652,0.3276477588258628
0.7500000000000001,13,8730,343,15,1659,0.3290360967869893
0.7500000000000001,13,8730,343,25,1660,0.32923443078143594
0.7500000000000001,14,8730,286,0,1037,0.20567235224117414
0.7500000000000001,14,8730,286,1,1305,0.25882586275287583
0.7500000000000001,14,8730,286,2,1362,0.2701309004363348
0.7500000000000001,14,8730,286,3,1400,0.2776675922253074
0.7500000000000001,14,8730,286,5,1435,0.2846092820309401
0.7500000000000001,14,8730,286,9,1458,0.289170963903213
0.7500000000000001,14,8730,286,15,1465,0.29055930186433954
0.7500000000000001,14,8730,286,25,1466,0.2907576358587862
0.7500000000000001,15,8730,288,0,991,0.19654898849662833
0.7500000000000001,15,8730,288,1,1251,0.24811582705275684
0.7500000000000001,15,8730,288,2,1347,0.26715589051963506
0.7500000000000001,15,8730,288,3,1378,0.2733042443474812
0.7500000000000001,15,8730,288,5,1415,0.28064260214200715
0.7500000000000001,15,8730,288,9,1433,0.2842126140420468
0.7500000000000001,15,8730,288,15,1439,0.2854026180087267
0.7500000000000001,15,8730,288,25,1439,0.2854026180087267
0.7500000000000001,16,8730,302,0,1021,0.20249900833002776
0.7500000000000001,16,8730,302,1,1283,0.25446251487504956
0.7500000000000001,16,8730,302,2,1358,0.2693375644585482
0.7500000000000001,16,8730,302,3,1399,0.27746925823086077
0.7500000000000001,16,8730,302,5,1436,0.28480761602538673
0.7500000000000001,16,8730,302,9,1459,0.28936929789765964
0.7500000000000001,16,8730,302,15,1466,0.2907576358587862
0.7500000000000001,16,8730,302,25,1467,0.29095596985323285
0.7500000000000001,17,8730,262,0,963,0.19099563665212219
0.7500000000000001,17,8730,262,1,1292,0.2562475208250694
0.7500000000000001,17,8730,262,2,1405,0.27865926219754067
0.7500000000000001,17,8730,262,3,1447,0.2869892899642999
0.7500000000000001,17,8730,262,5,1482,0.29393097976993254
0.7500000000000001,17,8730,262,9,1502,0.29789765965886555
0.7500000000000001,17,8730,262,15,1509,0.2992859976199921
0.7500000000000001,17,8730,262,25,1510,0.2994843316144387
0.7500000000000001,18,8730,282,0,864,0.171360571201904
0.7500000000000001,18,8730,282,1,1061,0.2104323681078937
0.7500000000000001,18,8730,282,2,1119,0.22193573978579928
0.7500000000000001,18,8730,282,3,1169,0.2318524395081317
0.7500000000000001,18,8730,282,5,1209,0.2397857992859976
0.7500000000000001,18,8730,282,9,1229,0.2437524791749306
0.7500000000000001,18,8730,282,15,1231,0.24414914716382388
0.7500000000000001,18,8730,282,25,1232,0.24434748115827054
0.7500000000000001,19,8730,299,0,1002,0.19873066243554144
0.7500000000000001,19,8730,299,1,1275,0.2528758429194764
0.7500000000000001,19,8730,299,2,1351,0.26794922649742164
0.7500000000000001,19,8730,299,3,1395,0.2766759222530742
0.7500000000000001,19,8730,299,5,1409,0.27945259817532725
0.7500000000000001,19,8730,299,9,1430,0.28361761205870684
0.7500000000000001,19,8730,299,15,1437,0.2850059500198334
0.7500000000000001,19,8730,299,25,1438,0.28520428401428005
0.7500000000000001,20,8730,330,0,1016,0.20150733835779452
0.7500000000000001,20,8730,330,1,1284,0.25466084886949625
0.7500000000000001,20,8730,330,2,1362,0.2701309004363348
0.7500000000000001,20,8730,330,3,1399,0.27746925823086077
0.7500000000000001,20,8730,330,5,1439,0.2854026180087267
0.7500000000000001,20,8730,330,9,1460,0.2895676318921063
0.7500000000000001,20,8730,330,15,1467,0.29095596985323285
0.7500000000000001,20,8730,330,25,1468,0.2911543038476795
0.7500000000000001,21,8730,254,0,870,0.1725505751685839
0.7500000000000001,21,8730,254,1,1158,0.22967076556921856
0.7500000000000001,21,8730,254,2,1241,0.24613248710829036
0.7500000000000001,21,8730,254,3,1294,0.2566441888139627
0.7500000000000001,21,8730,254,5,1377,0.2731059103530345
0.7500000000000001,21,8730,254,9,1471,0.29174930583101943
0.7500000000000001,21,8730,254,15,1478,0.29313764379214596
0.7500000000000001,21,8730,254,25,1479,0.2933359777865926
0.7500000000000001,22,8730,334,0,1064,0.21102737009123362
0.7500000000000001,22,8730,334,1,1371,0.2719159063863546
0.7500000000000001,22,8730,334,2,1461,0.28976596588655296
0.7500000000000001,22,8730,334,3,1498,0.2971043236810789
0.7500000000000001,22,8730,334,5,1541,0.30563268544228483
0.7500000000000001,22,8730,334,9,1566,0.310591035303451
0.7500000000000001,22,8730,334,15,1572,0.3117810392701309
0.7500000000000001,22,8730,334,25,1573,0.31197937326457753
0.7500000000000001,23,8730,331,0,1066,0.21142403808012694
0.7500000000000001,23,8730,331,1,1390,0.2756842522808409
0.7500000000000001,23,8730,331,2,1459,0.28936929789765964
0.7500000000000001,23,8730,331,3,1499,0.2973026576755256
0.7500000000000001,23,8730,331,5,1529,0.30325267750892504
0.7500000000000001,23,8730,331,9,1553,0.3080126933756446
0.7500000000000001,23,8730,331,15,1560,0.3094010313367711
0.7500000000000001,23,8730,331,25,1561,0.3095993653312178
0.7500000000000001,24,8730,353,0,1121,0.22233240777469257
0.7500000000000001,24,8730,353,1,1421,0.28183260610868704
0.7500000000000001,24,8730,353,2,1495,0.29650932169773897
0.7500000000000001,24,8730,353,3,1535,0.30444268147560494
0.7500000000000001,24,8730,353,5,1580,0.31336771122570406
0.7500000000000001,24,8730,353,9,1605,0.3183260610868703
0.7500000000000001,24,8730,353,15,1612,0.3197143990479968
0.7500000000000001,24,8730,353,25,1613,0.3199127330424435
0.7500000000000001,25,8730,331,0,1060,0.21023403411344704
0.7500000000000001,25,8730,331,1,1352,0.26814756049186833
0.7500000000000001,25,8730,331,2,1447,0.2869892899642999
0.7500000000000001,25,8730,331,3,1480,0.2935343117810393
0.7500000000000001,25,8730,331,5,1522,0.3018643395477985
0.7500000000000001,25,8730,331,9,1547,0.3068226894089647
0.7500000000000001,25,8730,331,15,1554,0.3082110273700912
0.7500000000000001,25,8730,331,25,1555,0.3084093613645379
0.8,1,9312,355,0,1111,0.2203490678302261
0.8,1,9312,355,1,1381,0.2738992463308211
0.8,1,9312,355,2,1461,0.28976596588655296
0.8,1,9312,355,3,1496,0.29670765569218566
0.8,1,9312,355,5,1538,0.3050376834589449
0.8,1,9312,355,9,1563,0.30999603332011105
0.8,1,9312,355,15,1569,0.31118603728679095
0.8,1,9312,355,25,1570,0.3113843712812376
0.8,2,9312,353,0,1117,0.221539071796906
0.8,2,9312,353,1,1401,0.2778659262197541
0.8,2,9312,353,2,1496,0.29670765569218566
0.8,2,9312,353,3,1537,0.3048393494644982
0.8,2,9312,353,5,1579,0.31316937723125743
0.8,2,9312,353,9,1599,0.3171360571201904
0.8,2,9312,353,15,1606,0.3185243950813169
0.8,2,9312,353,25,1607,0.3187227290757636
0.8,3,9312,330,0,1026,0.203490678302261
0.8,3,9312,330,1,1281,0.2540658468861563
0.8,3,9312,330,2,1345,0.26675922253074175
0.8,3,9312,330,3,1385,0.2746925823086077
0.8,3,9312,330,5,1422,0.2820309401031337
0.8,3,9312,330,9,1436,0.28480761602538673
0.8,3,9312,330,15,1441,0.28579928599762
0.8,3,9312,330,25,1441,0.28579928599762
0.8,4,9312,327,0,973,0.19297897659658866
0.8,4,9312,327,1,1238,0.2455374851249504
0.8,4,9312,327,2,1299,0.25763585878619594
0.8,4,9312,327,3,1351,0.26794922649742164
